category,contract_type,remote,experience_years,department,department_num,salary_unit,salary_category,std_department_num,std_experience_years,std_remote,category_Emploi Commerce,category_Emploi Comptabilité,category_Emploi Distribution,category_Emploi Ressources Humaines,contract_type_Alternance,contract_type_CDD,contract_type_CDI,contract_type_Intérim,contract_type_Stage,contract_type_Temps partiel,salary_unit_annual,salary_unit_hourly,salary_unit_monthly
Emploi Distribution,Alternance,0,3.0,Non précisé,-1,monthly,Bas,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,False,True,False,True,False,False,False,False,False,False,False,True
Emploi Distribution,CDI,0,2.0,62,62,monthly,Bas,2.6062150851673613,-3.3211673658151777,-0.5220818369225695,False,False,True,False,False,False,True,False,False,False,False,False,True
Emploi Distribution,CDI,0,3.0,31,31,annual,Moyen,1.1397673489288027,-0.03585605793052774,-0.5220818369225695,False,False,True,False,False,False,True,False,False,False,True,False,False
Emploi Distribution,CDI,0,3.0,Non précisé,-1,annual,Bas,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,False,True,False,False,False,True,False,False,False,True,False,False
Emploi Distribution,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,False,True,False,False,False,True,False,False,False,True,False,False
Emploi Distribution,Alternance,0,3.0,Non précisé,-1,monthly,Bas,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,False,True,False,True,False,False,False,False,False,False,False,True
Emploi Distribution,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,False,True,False,False,False,True,False,False,False,True,False,False
Emploi Distribution,CDI,0,3.0,75,75,monthly,Bas,3.221177039073854,-0.03585605793052774,-0.5220818369225695,False,False,True,False,False,False,True,False,False,False,False,False,True
Emploi Distribution,CDI,0,3.0,75,75,monthly,Bas,3.221177039073854,-0.03585605793052774,-0.5220818369225695,False,False,True,False,False,False,True,False,False,False,False,False,True
Emploi Distribution,Alternance,0,3.0,Non précisé,-1,monthly,Bas,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,False,True,False,True,False,False,False,False,False,False,False,True
Emploi Distribution,Alternance,0,3.0,Non précisé,-1,monthly,Bas,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,False,True,False,True,False,False,False,False,False,False,False,True
Emploi Distribution,Alternance,0,3.0,Non précisé,-1,monthly,Bas,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,False,True,False,True,False,False,False,False,False,False,False,True
Emploi Distribution,CDD,0,3.0,92,92,monthly,Bas,4.0253580557208055,-0.03585605793052774,-0.5220818369225695,False,False,True,False,False,True,False,False,False,False,False,False,True
Emploi Distribution,Alternance,0,3.0,Non précisé,-1,monthly,Bas,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,False,True,False,True,False,False,False,False,False,False,False,True
Emploi Distribution,CDI,1,3.0,Non précisé,-1,monthly,Haut,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,False,True,False,False,False,True,False,False,False,False,False,True
Emploi Distribution,CDI,0,3.0,33,33,annual,Bas,1.2343768802990323,-0.03585605793052774,-0.5220818369225695,False,False,True,False,False,False,True,False,False,False,True,False,False
Emploi Distribution,Intérim,0,1.0,Non précisé,-1,hourly,Bas,-0.37398515299487073,-6.6064786736998276,-0.5220818369225695,False,False,True,False,False,False,False,True,False,False,False,True,False
Emploi Distribution,CDD,0,3.0,01,1,annual,Bas,-0.27937562162464114,-0.03585605793052774,-0.5220818369225695,False,False,True,False,False,True,False,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,7.0,Non précisé,-1,annual,Haut,-0.37398515299487073,13.10538917360807,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDD,1,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,True,False,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,13,13,annual,Moyen,0.28828156659673637,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Bas,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,Intérim,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,False,True,False,False,True,False,False
Emploi Comptabilité,Intérim,0,3.0,Non précisé,-1,monthly,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,False,True,False,False,False,False,True
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDD,0,3.0,Non précisé,-1,hourly,Bas,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,True,False,False,False,False,False,True,False
Emploi Comptabilité,Intérim,0,3.0,Non précisé,-1,hourly,Bas,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,False,True,False,False,False,True,False
Emploi Comptabilité,Intérim,0,3.0,Non précisé,-1,monthly,Bas,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,False,True,False,False,False,False,True
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Bas,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,Intérim,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,False,True,False,False,True,False,False
Emploi Comptabilité,Intérim,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,False,True,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Bas,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,Intérim,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,False,True,False,False,True,False,False
Emploi Comptabilité,Intérim,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,False,True,False,False,True,False,False
Emploi Comptabilité,Intérim,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,False,True,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDD,0,3.0,Non précisé,-1,annual,Bas,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,True,False,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Bas,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,Alternance,0,3.0,Non précisé,-1,annual,Bas,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,True,False,False,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,1,3.0,Non précisé,-1,annual,Bas,-0.37398515299487073,-0.03585605793052774,1.9154085227222932,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Haut,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
Emploi Comptabilité,CDI,0,3.0,Non précisé,-1,annual,Moyen,-0.37398515299487073,-0.03585605793052774,-0.5220818369225695,False,True,False,False,False,False,True,False,False,False,True,False,False
